ListingId	ListingDate	SaleDate	SaleAmount	Slug
178005783	2020-02-25 21:30:22	2020-03-18	$770,000	5-lester-terrace-moncrieff-canberra-178005783
178006117	2020-02-25 22:20:52	2020-03-20	$772,000	39-herschell-circuit-flynn-canberra-178006117
178006034	2020-02-25 22:41:26	2020-03-21	Auction - $1,290,000	27-sue-geh-circuit-nicholls-canberra-178006034
178006101	2020-02-25 22:41:50	2020-03-17	$930,000	22-51-musgrave-street-yarralumla-canberra-178006101
178006173	2020-02-26 00:00:59	2020-03-19	$705,000	54-haystack-crescent-palmerston-canberra-178006173
178006608	2020-02-26 00:31:29	2020-03-21	Auction - $562,000	111-marchant-circuit-dunlop-canberra-178006608
178006602	2020-02-26 01:01:51	2020-03-18	$387,500	69-10-hinder-street-gungahlin-canberra-178006602
178007450	2020-02-26 02:11:10	2020-03-18	$545,000	10-holland-street-macgregor-canberra-178007450
178011548	2020-02-26 13:30:13	2020-03-21	Auction - $1,006,000	9-verran-place-curtin-canberra-178011548
178108706	2020-02-26 17:16:46	2020-03-21	$619,900	norrebro-21-negus-crescent-watson-canberra-178108706
178011458	2020-02-26 17:31:19	2020-03-10	By Negotiation	8-nulsen-circuit-flynn-canberra-178011458
178011598	2020-02-26 17:31:46	2020-03-21	Auction - $758,000	5-loton-place-stirling-canberra-178011598
178100442	2020-02-26 17:50:06	2020-03-21	$329,900	norrebro-21-negus-crescent-watson-canberra-178100442
178098094	2020-02-26 18:27:18	2020-03-20	$604,900	norrebro-21-negus-crescent-watson-canberra-178098094
178011245	2020-02-26 18:30:11	2020-03-21	Auction	10-petre-place-scullin-canberra-178011245
178011375	2020-02-26 18:40:14	2020-03-21	Auction	13-kaeppel-place-isaacs-canberra-178011375
178011545	2020-02-26 19:00:11	2020-03-21	Auction - Sold Prior - $560,000	4-30-coane-street-holder-canberra-178011545
178011460	2020-02-26 19:00:22	2020-03-21	Auction - $760,000	47-peter-cullen-way-wright-canberra-178011460
178011588	2020-02-26 19:10:24	2020-03-21	Auction	4-jacoby-place-stirling-canberra-178011588
178011636	2020-02-26 20:30:15	2020-03-21	Auction	10-sollya-place-rivett-canberra-178011636
178011461	2020-02-26 20:30:30	2020-03-16	Auction	19-julia-flynn-avenue-isaacs-canberra-178011461
178011582	2020-02-26 21:20:22	2020-03-17	By Negotiation	4-john-james-loop-macgregor-canberra-178011582
178011630	2020-02-26 21:40:33		Auction	4-53-kent-street-deakin-canberra-178011630
178011670	2020-02-26 21:40:39	2020-03-21	Auction - $3,340,000	97-jansz-crescent-griffith-canberra-178011670
178011631	2020-02-26 21:50:28	2020-03-13	$185,000	40-horizon-avenue-symonston-canberra-178011631
178011660	2020-02-26 22:00:34	2020-03-23	Auction	d2-2-currie-crescent-griffith-canberra-178011660
178011797	2020-02-26 22:20:37	2020-03-10	$472,500	11-8-edmondson-street-campbell-canberra-178011797
177968089	2020-02-26 22:50:01	2020-03-12	$560,000	16-mockridge-crescent-holt-canberra-177968089
178011939	2020-02-26 23:21:03	2020-03-21	Auction - $907,000	111-rivett-street-hackett-canberra-178011939
178012016	2020-02-26 23:31:46		Auction - $2,470,000	25-geerilong-gardens-reid-canberra-178012016
178012002	2020-02-26 23:51:29	2020-03-13	By Negotiation	60-william-hudson-crescent-monash-canberra-178012002
178012417	2020-02-27 00:42:13	2020-03-21	Auction - $975,000	51-julia-flynn-avenue-isaacs-canberra-178012417
178012476	2020-02-27 00:42:14	2020-03-13	Auction - Sold Prior - $450,000	17-50-lampard-circuit-bruce-canberra-178012476
178012611	2020-02-27 01:30:58		Auction - $921,000	31-dwyer-street-cook-canberra-178012611
178013917	2020-02-27 02:30:55	2020-03-19	$339,000	15-57-benjamin-way-belconnen-canberra-178013917
178013996	2020-02-27 03:10:58		Auction - $1,825,000	65-ebden-street-ainslie-canberra-178013996
178014950	2020-02-27 04:51:12	2020-03-21	Auction - $511,000	19-roughley-place-florey-canberra-178014950
178017618	2020-02-27 22:00:31	2020-03-23	Auction - $753,000	15-mchenry-street-amaroo-canberra-178017618
178017195	2020-02-27 22:02:51	2020-03-23	Auction - $615,500	7-olga-masters-street-franklin-canberra-178017195
178017545	2020-02-27 22:30:56	2020-03-23	Auction - $550,000	20-marungul-avenue-ngunnawal-canberra-178017545
178017719	2020-02-27 23:00:44	2020-03-12	$840,000	7-trephina-street-harrison-canberra-178017719
178017654	2020-02-27 23:31:06	2020-03-21	Auction - Sold Prior - $1,230,000	45-waller-crescent-campbell-canberra-178017654
178017834	2020-02-28 01:01:07	2020-03-20	Auction	77-44-jerrabomberra-avenue-narrabundah-canberra-178017834
178006311	2020-02-28 03:08:31		$565,000	1-1-gifford-street-coombs-canberra-178006311
178019897	2020-02-28 04:51:15	2020-03-06	$400,000	6-30-watson-street-turner-canberra-178019897
178025681	2020-03-02 03:22:04	2020-03-12	By Negotiation	42-boote-street-spence-canberra-178025681
178028526	2020-03-02 22:52:04	2020-03-21	By Negotiation	8-gulgong-place-fisher-canberra-178028526
178028711	2020-03-03 00:22:13	1990-01-01	By Negotiation	2-shore-place-weston-canberra-178028711
178034308	2020-03-03 14:00:14	2020-03-21	Auction	13-johnstone-circuit-calwell-canberra-178034308
178034778	2020-03-03 22:52:06	2020-03-11	$608,000	19-121-streeton-drive-stirling-canberra-178034778
178034152	2020-03-03 23:12:10	2020-03-20	$485,000	30-41-arthur-blakeley-way-coombs-canberra-178034152
178034966	2020-03-04 00:01:07	2020-03-19	$1,375,000	1a-sheehan-street-pearce-canberra-178034966
177983634	2020-03-04 09:20:59	2020-03-13	$815,000	57-throssell-street-curtin-canberra-177983634
178042006	2020-03-04 19:42:44	2020-03-16	By Negotiation	7-18-devonport-street-lyons-canberra-178042006
178041821	2020-03-04 19:52:03	2020-03-19	Auction	191-namatjira-drive-fisher-canberra-178041821
178041833	2020-03-04 20:02:03	2020-03-19	Auction	9-sheaffe-street-holder-canberra-178041833
178041462	2020-03-04 21:12:01	2020-03-13	Auction	10-kallista-place-conder-canberra-178041462
178042017	2020-03-04 21:52:31	2020-03-17	Auction	148-kitchener-street-garran-canberra-178042017
178042066	2020-03-04 22:12:04	2020-03-19	$739,000	10-markham-street-mawson-canberra-178042066
178042079	2020-03-05 00:02:21	2020-03-13	By Negotiation	23-greenman-street-macgregor-canberra-178042079
178047621	2020-03-05 22:00:30	2020-03-20	Auction - Sold Prior - $790,000	1-morant-circuit-kambah-canberra-178047621
178052073	2020-03-06 08:12:01	2020-03-06	By Negotiation	5-byles-place-chisholm-canberra-178052073
178062836	2020-03-10 21:32:02	2020-03-19	Auction - Sold Prior - $977,000	18-harcourt-street-weetangera-canberra-178062836
178065238	2020-03-11 04:12:06	2020-03-18	By Negotiation	12-roy-marika-street-bonner-canberra-178065238
178068450	2020-03-11 18:12:01	2020-03-19	Auction	13-coglin-place-kambah-canberra-178068450
178068579	2020-03-11 22:22:02	2020-03-19	Auction	10a-frome-street-narrabundah-canberra-178068579
178075477	2020-03-12 10:52:00	2020-03-21	Auction - $1,050,000	10-kidston-crescent-curtin-canberra-178075477
178078402	2020-03-13 05:12:07	2020-03-13	By Negotiation	1-edwards-street-higgins-canberra-178078402
178068283	2020-03-15 02:46:30	1990-01-01	$449,900	valo-2-telfer-st-coombs-canberra-178068283
178081697	2020-03-15 23:32:06	2020-03-19	Auction - Sold Prior - $890,000	74-barada-crescent-aranda-canberra-178081697
